,year,avg_vote,genre_1,genre_2,genre_2
76268,2016,4.9,Comedy,Drama,Sport
76269,2016,4.2,Comedy,Romance,
76270,2018,7.2,Comedy,Drama,
76271,2017,3.8,Action,Crime,Mystery
76272,2015,6.8,Comedy,Drama,
76273,2016,5.9,Biography,Drama,
76274,2016,6.6,Drama,Thriller,
76275,2016,3.1,Horror,Mystery,
76276,2018,6.6,Action,Adventure,Drama
76277,2017,5.6,Drama,,
76278,2017,4.8,Comedy,Drama,Romance
76279,2016,4.2,Drama,Horror,Mystery
76280,2016,7.0,Drama,Fantasy,Horror
76281,2015,6.7,Drama,,
76282,2016,7.0,Animation,Action,Adventure
76283,2015,1.1,Drama,,
76284,2015,6.8,Drama,,
76285,2015,5.9,Crime,Drama,
76286,2015,6.0,Animation,Family,
76287,2016,6.9,Comedy,Drama,Family
76288,2016,5.9,Comedy,Drama,
76289,2015,7.0,Drama,,
76290,2017,7.3,Drama,,
76291,2016,7.3,Comedy,Romance,
76292,2016,5.9,Action,Comedy,
76293,2015,7.5,Drama,,
76294,2015,6.4,Sci-Fi,,
76295,2018,6.9,Crime,Drama,
76296,2016,6.8,Comedy,,
76297,2015,5.2,Crime,Horror,Mystery
76298,2015,5.1,Action,Comedy,Romance
76299,2015,3.6,Comedy,,
76300,2015,5.4,Comedy,Romance,
76301,2015,5.3,Comedy,Musical,Romance
76302,2018,4.9,Adventure,Comedy,Fantasy
76303,2016,5.1,Comedy,,
76304,2016,4.3,Drama,Family,
76305,2016,5.2,Drama,,
76306,2016,6.2,Comedy,Romance,
76307,2015,5.6,Horror,Thriller,
76308,2003,5.7,Action,Drama,
76309,2017,4.3,Adventure,Drama,Romance
76310,2015,6.2,Drama,,
76311,2015,6.7,Comedy,Drama,
76312,2016,4.8,Action,Crime,Horror
76313,2016,5.0,Adventure,Comedy,Family
76314,2017,7.4,Adventure,Drama,History
76315,2015,6.0,Romance,,
76316,2015,4.3,Drama,,
76317,2015,7.7,Comedy,Drama,Romance
76318,2018,6.9,Crime,Drama,Mystery
76319,2018,3.2,Horror,Mystery,Sci-Fi
76320,2013,6.2,Horror,,
76321,2017,3.9,Horror,Thriller,
76322,2015,7.3,Drama,,
76323,2015,6.0,Adventure,Comedy,Drama
76324,2017,6.1,Drama,Horror,Mystery
76325,2017,6.1,Drama,,
76326,2015,7.4,Comedy,Romance,
76327,2017,6.3,Comedy,Romance,
76328,2015,5.7,Horror,Mystery,
76329,2018,4.1,Thriller,,
76330,2016,7.1,Biography,Drama,War
76331,2017,2.9,Action,Horror,
76332,2016,5.6,Action,,
76333,2016,3.2,Horror,Thriller,
76334,2015,6.6,Animation,Family,
76335,2019,4.5,Comedy,Crime,Drama
76336,2018,7.0,Crime,Drama,Western
76337,2017,3.9,Drama,Thriller,
76338,2018,4.8,Horror,Mystery,Sci-Fi
76339,2015,5.2,Action,Crime,Romance
76340,2015,5.5,Comedy,Romance,
76341,2015,7.5,Animation,,
76342,2015,7.2,Action,Crime,Drama
76343,2015,6.3,Drama,,
76344,2016,6.7,Comedy,Drama,
76345,2016,7.3,Horror,Thriller,
76346,2015,6.8,Drama,Music,
76347,2015,4.7,Comedy,Drama,
76348,2015,6.3,Comedy,Crime,Drama
76349,2017,4.9,Action,Thriller,
76350,2015,3.7,Action,Fantasy,
76351,2018,6.6,Comedy,Drama,
76352,2015,6.9,Action,Adventure,Comedy
76353,2017,4.5,Action,Drama,Horror
76354,2016,7.0,Crime,Drama,Horror
76355,2015,6.6,Crime,Mystery,
76356,2016,7.4,Drama,,
76357,2019,5.9,Biography,Drama,Western
76358,2018,4.4,Action,Crime,Drama
76359,1998,5.8,Action,Drama,Romance
76360,2016,6.6,Biography,Drama,History
76361,2019,3.9,Comedy,Crime,
76362,2017,6.7,Biography,Drama,History
76363,2015,8.0,Mystery,Romance,Thriller
76364,2016,6.1,Crime,Drama,Romance
76365,2017,6.0,Action,Horror,
76366,2017,6.3,Drama,Romance,Sci-Fi
76367,2016,5.6,Crime,Drama,
76368,2018,5.2,Drama,Thriller,
76369,2015,6.0,Action,Crime,Drama
76370,2016,4.3,Comedy,,
76371,2018,1.8,Comedy,Romance,
76372,2016,6.9,Action,Romance,
76373,2016,2.5,Horror,,
76374,2018,3.0,Fantasy,Thriller,
76375,2017,6.0,Drama,,
76376,2016,7.8,Action,Sci-Fi,Thriller
76377,2016,5.3,Comedy,Fantasy,Horror
76378,2016,2.0,Action,Sci-Fi,
76379,2016,6.4,Drama,Fantasy,Horror
76380,2016,5.6,Drama,,
76381,2016,5.3,Comedy,Romance,
76382,2015,5.4,Action,,
76383,2016,4.7,Horror,,
76384,2017,6.9,Drama,,
76385,2018,4.5,Western,,
76386,2018,4.8,Drama,Mystery,Romance
76387,2017,6.7,Biography,Drama,Romance
76388,2017,5.1,Comedy,,
76389,2015,1.0,Comedy,Drama,
76390,2015,8.4,Action,Crime,Thriller
76391,2016,5.5,Drama,Romance,
76392,2016,7.7,Comedy,Drama,
76393,2015,4.9,Horror,,
76394,2015,4.4,Comedy,Romance,
76395,2018,4.2,Thriller,,
76396,2016,5.3,Comedy,Romance,
76397,2015,8.5,Crime,Drama,Thriller
76398,2016,6.5,Comedy,Romance,
76399,2015,6.5,Drama,Mystery,Thriller
76400,2015,4.9,Action,Adventure,Thriller
76401,2015,7.1,Action,Drama,History
76402,2019,4.1,Animation,Adventure,Romance
76403,2017,5.8,Thriller,,
76404,2016,3.7,Drama,Fantasy,Horror
76405,2015,7.8,Comedy,Romance,
76406,2015,7.8,Drama,Romance,
76407,2016,6.3,Comedy,Family,Sci-Fi
76408,2016,5.8,Action,Comedy,
76409,2015,4.4,Crime,Horror,Thriller
76410,2017,5.2,Comedy,Drama,
76411,2016,5.8,Comedy,Drama,Fantasy
76412,2016,7.4,Drama,Mystery,War
76413,2016,2.8,Comedy,Sci-Fi,Thriller
76414,2015,6.0,Action,Thriller,
76415,2019,6.6,Drama,History,Thriller
76416,2017,7.2,Comedy,Drama,
76417,2016,4.6,Drama,Romance,
76418,2017,7.7,Drama,Sport,
76419,2016,4.1,Comedy,,
76420,2016,5.4,Adventure,Comedy,Family
76421,2017,6.2,Drama,Musical,
76422,2016,4.2,Horror,Mystery,Thriller
76423,2019,5.5,Comedy,Romance,
76424,2016,3.4,Crime,,
76425,2015,6.4,Mystery,Thriller,
76426,2016,5.0,Thriller,,
76427,2015,5.6,Romance,,
76428,2016,3.7,Drama,Horror,Thriller
76429,2016,3.5,Horror,,
76430,2018,3.3,Action,Adventure,Comedy
76431,2017,6.4,Drama,Romance,
76432,2018,6.0,Action,Thriller,
76433,2016,6.9,Drama,,
76434,2017,4.1,Comedy,Drama,Romance
76435,2015,6.8,Family,,
76436,2019,4.1,Comedy,,
76437,2016,6.3,Drama,Romance,
76438,2016,5.6,Action,Adventure,Crime
76439,2017,4.9,Comedy,Drama,
76440,2016,6.2,Comedy,Romance,Sport
76441,2015,7.3,Animation,Drama,Horror
76442,2016,4.3,Comedy,Horror,Sci-Fi
76443,2016,5.1,Comedy,Drama,
76444,2015,8.4,Drama,Family,
76445,2019,5.5,Action,Thriller,
76446,2015,5.8,Family,,
76447,2017,8.7,Drama,,
76448,2016,5.8,Comedy,Horror,
76449,2015,7.0,Biography,Drama,
76450,2017,5.4,Action,Horror,Thriller
76451,2017,4.5,Action,,
76452,2016,6.8,Drama,Romance,
76453,2016,5.3,Drama,Romance,
76454,2015,6.3,Crime,Drama,Mystery
76455,2016,5.9,Comedy,,
76456,2017,3.5,Sci-Fi,,
76457,2015,5.8,Comedy,Drama,Sci-Fi
76458,2019,4.2,Comedy,Drama,
76459,2017,7.9,Action,Drama,History
76460,2016,5.2,Drama,Horror,
76461,2018,5.5,Drama,,
76462,2019,2.8,Crime,Drama,
76463,2015,8.2,Comedy,,
76464,2015,3.0,Comedy,,
76465,2016,7.1,Comedy,Drama,Sport
76466,2016,6.3,Biography,Drama,History
76467,2016,4.0,Comedy,Drama,Musical
76468,2017,6.0,Drama,Sci-Fi,Thriller
76469,2016,6.8,Comedy,Mystery,
76470,2015,6.2,Drama,,
76471,2016,4.1,Action,,
76472,2018,7.2,Drama,Romance,
76473,2017,6.1,Drama,,
76474,2015,8.3,Romance,Thriller,
76475,2015,6.3,Comedy,Thriller,
76476,2017,5.2,Crime,Mystery,Thriller
76477,2015,4.8,Horror,,
76478,2016,6.6,Horror,Thriller,
76479,2015,5.9,Comedy,Drama,Romance
76480,2019,6.1,Drama,Thriller,
76481,2015,4.3,Drama,Sci-Fi,
76482,2016,5.0,Drama,Family,
76483,2016,5.9,Drama,Romance,
76484,2016,5.4,Action,Adventure,Drama
76485,2016,6.6,Drama,,
76486,2016,5.3,Drama,,
76487,2017,7.2,Drama,,
76488,2016,5.8,Comedy,Drama,Family
76489,2016,4.4,Comedy,Drama,Horror
76490,2017,8.2,Comedy,Crime,Drama
76491,2018,6.7,Comedy,Family,Fantasy
76492,2015,4.9,Horror,,
76493,2017,4.8,Comedy,Drama,Family
76494,2016,3.8,Comedy,,
76495,2015,7.0,Drama,,
76496,2015,5.2,Drama,,
76497,2015,5.2,Comedy,,
76498,2017,6.3,Action,Biography,Drama
76499,2017,5.8,Thriller,,
76500,2016,4.3,Comedy,,
76501,2016,7.5,Drama,History,Romance
76502,2016,5.7,Drama,Fantasy,Horror
76503,2016,6.5,Biography,Drama,History
76504,2017,5.6,Animation,Adventure,Comedy
76505,2016,4.5,Comedy,,
76506,2016,5.9,Comedy,Drama,
76507,2017,6.3,Comedy,,
76508,2017,3.6,Horror,Thriller,
76509,2018,5.0,Thriller,,
76510,2018,4.3,Horror,Thriller,
76511,2015,6.7,Comedy,Crime,Thriller
76512,2016,6.8,Drama,Thriller,
76513,2015,4.2,Horror,Mystery,
76514,2016,4.3,Drama,Thriller,
76515,2016,6.3,Biography,Drama,Music
76516,2015,4.6,Action,Crime,Drama
76517,2015,4.9,Action,Horror,Sci-Fi
76518,2016,5.5,Drama,,
76519,2015,4.4,Comedy,,
76520,2017,5.3,Horror,Thriller,War
76521,2015,6.8,Drama,,
76522,2019,4.7,Action,Adventure,Comedy
76523,2016,3.8,Horror,Mystery,
76524,2017,6.8,Drama,,
76525,2018,5.3,Drama,Romance,
76526,2015,6.4,Comedy,Crime,Drama
76527,2017,4.2,Drama,Sci-Fi,Thriller
76528,2017,6.9,Drama,Romance,
76529,2015,6.6,Action,Mystery,Thriller
76530,2017,4.6,Adventure,Family,
76531,2015,5.9,Comedy,Drama,Romance
76532,2016,3.3,Drama,Horror,Thriller
76533,2017,6.6,Comedy,Drama,
76534,2018,5.8,Drama,,
76535,2019,3.9,Comedy,,
76536,2015,7.6,Horror,Thriller,
76537,2015,5.4,Action,Romance,Thriller
76538,2015,6.3,Drama,,
76539,2017,4.7,Thriller,,
76540,2016,6.1,Comedy,Drama,
76541,2016,7.0,Drama,War,
76542,2015,5.5,Action,Comedy,
76543,2016,8.0,Comedy,Drama,
76544,2016,6.1,Drama,Horror,
76545,2018,4.8,Horror,Mystery,
76546,2017,5.6,Comedy,Drama,Romance
76547,2016,7.0,Biography,Drama,Music
76548,2017,5.7,Drama,Horror,Thriller
76549,2018,5.0,Action,Crime,Thriller
76550,2016,5.8,Action,Biography,Drama
76551,2018,4.2,Horror,,
76552,2017,5.4,Fantasy,Mystery,Thriller
76553,2015,1.0,Action,Drama,Horror
76554,2016,6.3,Drama,,
76555,2017,4.2,Action,Drama,Mystery
76556,2019,7.4,Crime,Drama,
76557,2016,6.4,Drama,,
76558,2017,5.2,Drama,Family,
76559,2016,5.7,Comedy,Drama,
76560,2015,7.8,Biography,,
76561,2017,6.3,Drama,,
76562,2017,4.5,Drama,Horror,Thriller
76563,2015,2.8,Horror,,
76564,2016,5.8,Comedy,Drama,Romance
76565,2016,5.6,Adventure,Comedy,Family
76566,2017,5.5,Drama,Thriller,
76567,2015,7.0,Comedy,Drama,
76568,2015,6.4,Mystery,Thriller,
76569,2017,6.7,Drama,,
76570,2015,6.2,Drama,War,
76571,2016,5.0,Action,History,War
76572,2018,3.6,Horror,Mystery,Thriller
76573,2015,5.8,Drama,Romance,
76574,2017,6.7,Comedy,Crime,Drama
76575,2016,6.7,Biography,Drama,History
76576,2016,5.6,Action,Drama,Thriller
76577,2015,6.0,Comedy,,
76578,2018,3.9,Comedy,,
76579,2015,5.8,Thriller,,
76580,2017,7.7,Horror,Mystery,Thriller
76581,2018,7.1,Action,Adventure,Crime
76582,2016,6.0,Comedy,Drama,
76583,2015,5.6,Romance,,
76584,2019,5.3,Horror,Mystery,Thriller
76585,2018,3.3,Comedy,Horror,
76586,2016,2.6,Action,Drama,Romance
76587,2018,5.0,Adventure,Crime,Thriller
76588,2015,6.3,Action,Comedy,
76589,2018,5.6,Action,Drama,Horror
76590,2015,5.7,Comedy,Family,Fantasy
76591,2019,6.3,Drama,Thriller,
76592,2017,6.1,Drama,,
76593,2015,5.4,Drama,Romance,
76594,2016,6.7,Drama,,
76595,2015,7.1,Comedy,Drama,Fantasy
76596,2016,6.1,Comedy,,
76597,2016,5.8,Crime,Drama,Horror
76598,2016,4.8,Comedy,,
76599,2016,6.8,Comedy,Drama,Romance
76600,2016,4.5,Drama,Horror,Mystery
76601,2016,5.0,Adventure,Fantasy,Sci-Fi
76602,2018,5.4,Drama,Horror,Mystery
76603,2015,5.4,Drama,,
76604,2015,7.9,Comedy,Musical,Sci-Fi
76605,2016,7.3,Comedy,Drama,
76606,2017,7.2,Biography,Drama,Romance
76607,2017,5.3,Drama,,
76608,2015,5.4,Drama,Thriller,
76609,2016,6.6,Drama,,
76610,2015,6.7,Comedy,,
76611,2015,5.0,Drama,,
76612,2015,5.9,Action,Thriller,
76613,2017,6.9,Drama,,
76614,2016,6.2,Action,Comedy,
76615,2017,4.7,Horror,,
76616,2015,6.0,Drama,Romance,Thriller
76617,2016,7.1,Drama,,
76618,2015,6.4,Comedy,,
76619,2016,6.3,Drama,Fantasy,Sci-Fi
76620,2015,7.3,Action,Adventure,Drama
76621,2016,4.8,Comedy,Drama,
76622,2016,6.0,Drama,,
76623,2015,5.5,Comedy,Drama,
76624,2017,4.8,Comedy,Drama,Thriller
76625,2016,7.9,Drama,,
76626,2018,6.2,Comedy,Drama,Mystery
76627,2016,6.2,Comedy,Drama,
76628,2016,4.8,Horror,Mystery,Sci-Fi
76629,2016,5.7,Drama,,
76630,2016,3.7,Comedy,Drama,
76631,2016,3.3,Crime,,
76632,2016,6.5,Drama,Romance,
76633,2016,4.7,Sci-Fi,Thriller,
76634,2016,3.6,Action,Adventure,Comedy
76635,2018,6.3,Comedy,Romance,
76636,2016,7.6,Adventure,Drama,
76637,2016,5.6,Comedy,,
76638,2016,6.6,Drama,,
76639,2018,6.9,Drama,Thriller,
76640,2016,6.2,Action,Crime,Drama
76641,2017,6.0,Drama,,
76642,2016,5.0,Crime,Drama,
76643,2016,6.2,Drama,,
76644,2016,6.4,Comedy,Crime,Romance
76645,2018,4.5,Comedy,Family,
76646,2017,7.6,Thriller,,
76647,2017,3.8,Action,Adventure,Fantasy
76648,2016,5.5,Drama,Romance,
76649,2019,6.2,Horror,Mystery,Sci-Fi
76650,2016,5.9,Drama,,
76651,2016,8.4,Action,Biography,Drama
76652,2015,7.4,Drama,,
76653,2015,4.8,Comedy,,
76654,2015,6.0,Comedy,Drama,Romance
76655,2017,6.8,Comedy,,
76656,2018,5.8,Fantasy,Horror,Mystery
76657,2017,5.8,Action,Comedy,Thriller
76658,2018,4.6,Drama,,
76659,2015,6.8,Drama,Romance,
76660,2016,5.8,Comedy,Drama,Horror
76661,2016,5.1,Comedy,Crime,
76662,2015,3.7,Comedy,Drama,
76663,2016,5.7,Comedy,,
76664,2015,3.6,Crime,Mystery,Romance
76665,2016,5.1,Comedy,Romance,
76666,2016,6.4,Drama,,
76667,2016,5.4,Comedy,Drama,
76668,2015,5.5,Horror,Thriller,
76669,2016,7.4,Comedy,Drama,
76670,2016,6.2,Comedy,Drama,Romance
76671,2016,6.5,Crime,Drama,
76672,2016,6.5,Comedy,Drama,
76673,2016,5.6,Drama,Mystery,
76674,2016,6.0,Biography,Drama,
76675,2015,5.6,Comedy,Drama,
76676,2018,5.6,Horror,,
76677,2017,6.0,Drama,Family,Sport
76678,2015,5.5,Action,,
76679,2017,4.8,Comedy,Horror,
76680,2015,6.1,Romance,,
76681,2015,7.1,Drama,,
76682,2020,3.2,Comedy,,
76683,2015,5.8,Comedy,,
76684,2015,7.3,Drama,,
76685,2016,5.3,Comedy,Drama,
76686,2018,6.3,Action,Sci-Fi,
76687,2015,4.0,Horror,,
76688,2017,4.5,Action,Adventure,Drama
76689,2016,5.9,Action,Crime,Drama
76690,2016,5.3,Horror,Thriller,
76691,2016,6.9,Drama,Romance,
76692,2017,3.6,Sci-Fi,,
76693,2015,4.4,Comedy,,
76694,2016,1.6,Sci-Fi,,
76695,2018,7.5,Biography,Comedy,Drama
76696,2017,6.8,Action,Drama,
76697,2016,7.8,Animation,Action,Drama
76698,2017,8.0,Animation,Action,Drama
76699,2016,4.8,Thriller,,
76700,2015,7.1,Comedy,Fantasy,Romance
76701,1994,7.2,Family,Romance,
76702,2017,5.4,Drama,Horror,Sci-Fi
76703,2018,5.5,Drama,Fantasy,Horror
76704,2015,8.3,Comedy,,
76705,2016,5.3,Action,Drama,War
76706,2016,6.4,Drama,Sci-Fi,
76707,2016,6.6,Comedy,Drama,
76708,2016,4.3,Horror,,
76709,2019,4.8,Sci-Fi,,
76710,2017,2.5,Horror,Sci-Fi,
76711,2016,6.0,Comedy,Drama,
76712,2019,4.5,Drama,Sci-Fi,
76713,2016,7.1,Drama,Thriller,
76714,2019,5.5,Comedy,,
76715,2017,5.4,Thriller,,
76716,2017,6.6,Comedy,Drama,
76717,2016,7.5,Biography,Comedy,Drama
76718,2015,7.0,Crime,,
76719,2015,5.6,Drama,Sci-Fi,
76720,2017,6.5,Drama,Mystery,Thriller
76721,2017,5.0,Drama,Romance,Thriller
76722,2017,6.0,Drama,Horror,Thriller
76723,2016,6.2,Comedy,War,
76724,2017,7.3,Biography,Drama,History
76725,2016,6.1,Comedy,Fantasy,
76726,2018,5.9,Drama,Mystery,Sci-Fi
76727,2019,5.2,Horror,Thriller,
76728,2017,7.2,Adventure,Biography,Crime
76729,2016,6.6,Action,Drama,War
76730,2016,6.4,Drama,,
76731,2018,6.6,Action,Biography,History
76732,2015,8.4,Comedy,Drama,
76733,2015,7.4,Drama,,
76734,2018,7.1,Action,Adventure,Comedy
76735,2016,2.4,Comedy,Sci-Fi,
76736,2016,6.8,Crime,Drama,
76737,2018,6.4,Action,Adventure,Comedy
76738,2019,3.3,Romance,Thriller,
76739,2016,6.5,Drama,Family,Romance
76740,2020,5.5,Comedy,Romance,
76741,2017,5.1,Comedy,,
76742,2016,6.9,Drama,,
76743,2016,5.4,Biography,History,
76744,2016,6.9,Drama,Romance,
76745,2016,4.0,Crime,Horror,Thriller
76746,2017,5.7,Comedy,Drama,Romance
76747,2015,4.2,Horror,,
76748,2019,5.2,Mystery,,
76749,2016,6.4,Comedy,Romance,
76750,2019,6.3,Comedy,Family,Fantasy
76751,2015,5.1,Drama,,
76752,2016,7.6,Action,Drama,Thriller
76753,2016,6.1,Comedy,Romance,
76754,2016,6.6,Drama,,
76755,2017,5.5,Comedy,Drama,
76756,2015,5.1,Action,Comedy,
76757,2015,7.8,Drama,Romance,
76758,2017,5.2,Drama,Horror,Mystery
76759,2018,7.9,Animation,Adventure,Comedy
76760,2015,6.3,Comedy,Drama,Romance
76761,2016,5.1,Comedy,Romance,
76762,2016,4.3,Mystery,Sci-Fi,Thriller
76763,2016,5.5,Comedy,Drama,Romance
76764,1994,7.6,Romance,,
76765,2016,5.0,Action,Horror,
76766,2016,3.9,Comedy,Drama,Romance
76767,2015,6.2,Action,Crime,Drama
76768,2016,5.9,Drama,Romance,
76769,2017,5.4,Horror,Thriller,
76770,2017,6.6,Drama,Horror,Mystery
76771,2015,2.8,Comedy,,
76772,2017,3.5,Drama,Mystery,Sci-Fi
76773,2017,6.5,Drama,,
76774,1997,7.9,Comedy,Drama,
76775,2017,4.2,Horror,Mystery,Thriller
76776,2015,5.3,Drama,Mystery,Thriller
76777,2015,4.6,Drama,Romance,
76778,2015,7.8,Drama,Romance,
76779,2016,5.2,Drama,Romance,
76780,2016,4.4,Drama,Thriller,
76781,2017,6.6,Crime,Drama,Horror
76782,2016,6.6,Action,Crime,Drama
76783,2015,6.2,Comedy,,
76784,2015,5.4,Adventure,Thriller,
76785,2016,6.1,Comedy,Crime,
76786,2019,6.5,Animation,Adventure,Comedy
76787,2016,3.6,Horror,,
76788,2018,4.9,Drama,Thriller,
76789,2015,5.7,Horror,Mystery,
76790,2017,6.3,Drama,Fantasy,Horror
76791,2015,4.4,Sci-Fi,,
76792,2015,6.4,Comedy,,
76793,2016,5.9,Comedy,,
76794,2016,6.6,Biography,Drama,Thriller
76795,2016,6.6,Drama,,
76796,2016,6.3,Comedy,,
76797,2016,5.7,Comedy,Drama,
76798,2016,4.6,Comedy,Thriller,
76799,2016,4.3,Horror,Thriller,
76800,2019,8.0,Adventure,Biography,Drama
76801,2017,5.2,Crime,Thriller,
76802,2016,5.8,Drama,,
76803,2019,5.4,Comedy,,
76804,2019,5.2,Crime,Drama,Thriller
76805,2018,7.2,Comedy,Drama,Music
76806,2017,3.7,Comedy,Drama,
76807,2018,6.6,Adventure,Comedy,Family
76808,2016,7.2,Biography,Drama,
76809,2016,8.0,Comedy,Drama,
76810,1985,6.0,Drama,,
76811,2015,4.7,Comedy,,
76812,2017,4.8,Drama,Thriller,
76813,2016,4.3,Horror,Thriller,
76814,2016,7.3,Biography,Drama,
76815,2015,7.8,Biography,Drama,
76816,2017,6.3,Comedy,Horror,Thriller
76817,2016,4.2,Horror,,
76818,2015,3.7,Comedy,Romance,
76819,2016,5.5,Adventure,Family,Music
76820,2016,4.4,Family,Mystery,Sport
76821,2016,5.4,Drama,Romance,
76822,2016,6.5,Comedy,Drama,
76823,2015,6.0,Action,Drama,Romance
76824,2017,4.7,Action,Adventure,
76825,2015,7.0,Drama,,
76826,2016,7.0,Drama,,
76827,2019,5.9,Comedy,Drama,Sport
76828,2016,6.5,Drama,Thriller,
76829,2017,3.1,Adventure,,
76830,2017,6.6,Horror,Thriller,
76831,2016,4.8,Comedy,,
76832,2016,4.1,Action,Adventure,Family
76833,2017,6.8,Biography,Drama,
76834,2016,5.1,Drama,Horror,
76835,2016,2.0,Horror,,
76836,2016,6.8,Comedy,Romance,
76837,2015,5.2,Action,Thriller,
76838,2015,7.3,Action,Comedy,Romance
76839,2016,6.7,Action,Biography,Drama
76840,2016,5.1,Comedy,Drama,Horror
76841,2016,4.1,Drama,Fantasy,Horror
76842,2016,6.8,Biography,Drama,History
76843,2016,6.4,Drama,,
76844,2016,5.6,Comedy,Crime,Drama
76845,2018,5.2,Crime,Drama,
76846,2015,6.3,Crime,Drama,
76847,2016,4.9,Horror,Thriller,
76848,2016,3.6,Sci-Fi,,
76849,2016,6.2,Drama,,
76850,2015,6.9,Action,,
76851,2016,6.2,Comedy,Drama,
76852,2016,7.1,Crime,Drama,Thriller
76853,2016,6.4,Comedy,Drama,
76854,1997,8.0,Crime,Drama,
76855,2016,5.5,Crime,Drama,Thriller
76856,2016,6.7,Drama,,
76857,2017,4.0,Action,Adventure,Comedy
76858,2016,6.4,Comedy,,
76859,2017,6.5,Drama,,
76860,2015,7.9,Action,Drama,History
76861,2015,3.3,Comedy,,
76862,2015,5.0,Comedy,,
76863,2018,5.6,Horror,Romance,Thriller
76864,2016,6.7,Action,Biography,Crime
76865,2017,6.5,Horror,Mystery,Thriller
76866,2015,6.7,Drama,Romance,
76867,2016,6.5,Drama,,
76868,2017,5.5,Horror,Thriller,
76869,2015,6.9,Crime,Drama,Family
76870,2016,6.7,Drama,,
76871,2015,6.0,Animation,Comedy,Drama
76872,2016,6.0,Crime,Drama,
76873,2017,4.0,Drama,Western,
76874,2016,5.3,Drama,Romance,Thriller
76875,2017,6.5,Drama,,
76876,2018,5.4,Family,,
76877,2016,4.5,Action,Horror,
76878,2016,6.3,Action,Drama,Thriller
76879,2005,5.2,Comedy,,
76880,2015,7.0,Comedy,,
76881,2015,5.3,Action,Crime,Drama
76882,2015,7.0,Drama,Thriller,
76883,2015,7.5,Crime,Drama,Family
76884,2015,6.3,Drama,,
76885,2016,3.5,Comedy,Horror,
76886,2015,3.6,Action,,
76887,2017,5.1,Thriller,,
76888,2016,4.3,Sci-Fi,Thriller,
76889,2016,5.5,Comedy,Music,Romance
76890,2017,6.0,Comedy,Drama,Romance
76891,2015,5.5,Action,Comedy,Drama
76892,2018,6.2,Drama,History,Romance
76893,2019,3.5,Fantasy,Sci-Fi,Thriller
76894,2016,4.2,Action,Crime,Drama
76895,2017,5.6,Drama,,
76896,2016,5.7,Adventure,Drama,
76897,2016,6.8,Drama,,
76898,2016,5.9,Comedy,Drama,Fantasy
76899,2016,3.6,Comedy,,
76900,2015,4.7,Horror,,
76901,2016,6.5,Comedy,Drama,
76902,2017,4.4,Action,Comedy,Crime
76903,2017,6.3,Drama,Romance,Sci-Fi
76904,2017,6.4,Crime,Drama,
76905,2017,5.6,Drama,History,Western
76906,2016,6.2,Action,Thriller,
76907,2016,2.4,Horror,,
76908,2015,5.7,Action,Comedy,
76909,2015,5.8,Horror,Thriller,
76910,2017,7.0,Drama,,
76911,2016,4.5,Action,Drama,History
76912,2017,6.9,Adventure,Comedy,Romance
76913,2015,5.1,Drama,,
76914,2016,6.4,Drama,,
76915,2016,6.4,Drama,Romance,
76916,2017,6.6,Action,Crime,Thriller
76917,2016,2.9,Comedy,Horror,Thriller
76918,2017,4.2,Horror,Thriller,
76919,2015,4.8,Comedy,,
76920,2015,7.0,Horror,,
76921,2016,6.5,Drama,Romance,
76922,2018,5.0,Mystery,Thriller,
76923,2016,6.3,Thriller,,
76924,2018,5.8,Biography,Crime,Drama
76925,2017,5.5,Horror,Mystery,Sci-Fi
76926,2017,6.1,Crime,Drama,History
76927,2017,6.5,Comedy,,
76928,2016,5.7,Comedy,Fantasy,Sci-Fi
76929,2016,3.8,Comedy,Horror,
76930,2016,4.5,Animation,Action,Comedy
76931,2016,6.7,Comedy,Drama,
76932,2014,4.2,Horror,,
76933,2017,5.6,Adventure,Drama,History
76934,2018,5.8,Mystery,Thriller,
76935,2018,6.2,Action,Comedy,Crime
76936,2016,6.4,Drama,,
76937,2018,7.6,Comedy,Drama,Romance
76938,2016,7.3,Biography,Drama,Romance
76939,2017,5.6,Adventure,Comedy,Drama
76940,2016,7.1,Crime,Drama,Thriller
76941,2018,2.1,Horror,Thriller,
76942,2015,4.1,Action,Fantasy,Sci-Fi
76943,2015,2.7,Sci-Fi,,
76944,2016,5.9,Comedy,Drama,
76945,2020,3.4,Action,Adventure,Fantasy
76946,2016,6.5,Crime,Drama,
76947,2016,4.4,Horror,Thriller,
76948,2017,7.0,Comedy,Drama,Romance
76949,2016,3.9,Comedy,Fantasy,Romance
76950,2016,7.9,Drama,,
76951,2015,6.8,Comedy,,
76952,2016,4.7,Horror,Thriller,
76953,2016,5.6,Thriller,,
76954,2015,6.2,Animation,Action,Adventure
76955,2015,7.3,Horror,Thriller,
76956,2017,6.1,Drama,Mystery,Thriller
76957,1974,5.3,Comedy,Drama,
76958,2016,5.8,Comedy,Crime,
76959,2016,4.4,Thriller,,
76960,2016,6.7,Drama,,
76961,2020,5.3,Comedy,Drama,Romance
76962,2016,7.1,Drama,,
76963,2017,6.4,Biography,Drama,History
76964,1975,6.4,Comedy,Drama,
76965,2017,5.7,Comedy,Drama,
76966,2017,6.3,Musical,,
76967,2017,5.4,Comedy,,
76968,2016,4.7,Crime,Drama,Thriller
76969,2016,6.3,Drama,,
